,Datetime,Adj_Close,Close,High,Low,Open,Volume
568,2024-10-06 16:00:00+00:00,62639.69921875,62639.69921875,62896.69140625,62639.69921875,62715.94921875,360286208
569,2024-10-06 17:00:00+00:00,62608.3046875,62608.3046875,62748.828125,62579.0625,62594.96484375,51947520
570,2024-10-06 18:00:00+00:00,62720.2734375,62720.2734375,62755.1328125,62597.3984375,62597.3984375,0
571,2024-10-06 19:00:00+00:00,62630.296875,62630.296875,62922.4765625,62609.99609375,62713.2109375,132894720
572,2024-10-06 20:00:00+00:00,62613.64453125,62613.64453125,62752.50390625,62608.06640625,62632.46875,0
573,2024-10-06 21:00:00+00:00,62311.7734375,62311.7734375,62647.1328125,62311.7734375,62618.37890625,209596416
574,2024-10-06 22:00:00+00:00,62611.04296875,62611.04296875,62611.04296875,62308.5546875,62308.5546875,106693632
575,2024-10-06 23:00:00+00:00,62820.15625,62820.15625,62899.4609375,62611.421875,62611.421875,570399744
576,2024-10-07 00:00:00+00:00,63696.2421875,63696.2421875,63696.2421875,62674.87109375,62817.12890625,1597462528
577,2024-10-07 01:00:00+00:00,63820.953125,63820.953125,63927.2265625,63662.83203125,63662.83203125,1279037440
578,2024-10-07 02:00:00+00:00,63622.109375,63622.109375,63916.93359375,63599.89453125,63812.43359375,691755008
579,2024-10-07 03:00:00+00:00,63508.1328125,63508.1328125,63730.72265625,63354.4765625,63631.421875,532918272
580,2024-10-07 04:00:00+00:00,63476.23828125,63476.23828125,63651.30078125,63474.87109375,63513.515625,162762752
581,2024-10-07 05:00:00+00:00,63402.03125,63402.03125,63605.80859375,63361.04296875,63467.8203125,349802496
582,2024-10-07 06:00:00+00:00,63702.19140625,63702.19140625,63702.19140625,63342.6875,63383.75,388116480
583,2024-10-07 07:00:00+00:00,63553.015625,63553.015625,63696.00390625,63452.56640625,63696.00390625,598786048
584,2024-10-07 08:00:00+00:00,63565.32421875,63565.32421875,63697.390625,63535.875,63551.65625,412735488
585,2024-10-07 09:00:00+00:00,63193.07421875,63193.07421875,63560.921875,63124.73046875,63560.921875,880007168
586,2024-10-07 10:00:00+00:00,62891.98046875,62891.98046875,63194.359375,62886.33984375,63194.359375,848390144
587,2024-10-07 11:00:00+00:00,63054.69921875,63054.69921875,63054.69921875,62665.421875,62892.93359375,1047296000
588,2024-10-07 12:00:00+00:00,62847.35546875,62847.35546875,63114.5625,62833.15625,63114.5625,667611136
589,2024-10-07 13:00:00+00:00,63436.13671875,63436.13671875,63523.578125,62859.45703125,62861.44921875,1200463872
590,2024-10-07 14:00:00+00:00,64066.515625,64066.515625,64358.9765625,63444.23828125,63444.23828125,3050360832
591,2024-10-07 15:00:00+00:00,63656.97265625,63656.97265625,64001.8515625,63577.40625,64001.8515625,854134784
592,2024-10-07 16:00:00+00:00,63826.99609375,63826.99609375,63838.671875,63460.3125,63644.76953125,301099008
593,2024-10-07 17:00:00+00:00,63788.20703125,63788.20703125,63870.87890625,63554.84765625,63807.05859375,483518464
594,2024-10-07 18:00:00+00:00,62906.80859375,62906.80859375,63802.32421875,62780.26953125,63802.32421875,1279696896
595,2024-10-07 19:00:00+00:00,63352.53125,63352.53125,63430.32421875,62840.94140625,62840.94140625,1141088256
596,2024-10-07 20:00:00+00:00,62987.46875,62987.46875,63360.01171875,62987.46875,63346.47265625,258232320
597,2024-10-07 21:00:00+00:00,63324.37109375,63324.37109375,63351.30859375,62999.1484375,63001.66796875,53794816
598,2024-10-07 22:00:00+00:00,62592.7890625,62592.7890625,63348.90234375,62486.6953125,63348.90234375,428402688
599,2024-10-07 23:00:00+00:00,62261.484375,62261.484375,62647.7578125,62210.0703125,62500.34765625,934164480
600,2024-10-08 00:00:00+00:00,62512.078125,62512.078125,62529.01953125,62226.50390625,62227.6640625,0
601,2024-10-08 01:00:00+00:00,62631.52734375,62631.52734375,62677.2265625,62363.93359375,62525.34375,0
602,2024-10-08 02:00:00+00:00,62772.0078125,62772.0078125,62772.0078125,62405.75390625,62620.34765625,0
603,2024-10-08 03:00:00+00:00,62590.23046875,62590.23046875,62784.5,62565.375,62763.4453125,0
604,2024-10-08 04:00:00+00:00,62692.48046875,62692.48046875,62756.0703125,62566.984375,62608.40625,124893184
605,2024-10-08 05:00:00+00:00,62494.875,62494.875,62704.8359375,62346.53515625,62691.9921875,197003264
606,2024-10-08 06:00:00+00:00,62472.5859375,62472.5859375,62493.7421875,62213.98828125,62493.7421875,173426688
607,2024-10-08 07:00:00+00:00,62269.0703125,62269.0703125,62486.5078125,62050.29296875,62486.5078125,276938752
608,2024-10-08 08:00:00+00:00,62379.80078125,62379.80078125,62405.3984375,62236.2109375,62286.90234375,250859520
609,2024-10-08 09:00:00+00:00,62565.8828125,62565.8828125,62565.8828125,62295.32421875,62398.15234375,0
610,2024-10-08 10:00:00+00:00,62491.48046875,62491.48046875,62554.375,62406.65625,62530.76171875,0
611,2024-10-08 11:00:00+00:00,62610.234375,62610.234375,62617.5546875,62457.79296875,62494.0546875,0
612,2024-10-08 12:00:00+00:00,62480.40234375,62480.40234375,62629.18359375,62426.20703125,62597.5625,0
613,2024-10-08 13:00:00+00:00,62939.5390625,62939.5390625,62939.5390625,62315.81640625,62420.9453125,24471552
614,2024-10-08 14:00:00+00:00,62667.39453125,62667.39453125,63156.3046875,62247.48828125,62992.2421875,0
615,2024-10-08 15:00:00+00:00,62266.04296875,62266.04296875,62794.7734375,61902.44140625,62745.625,347023360
616,2024-10-08 16:00:00+00:00,62496.7265625,62496.7265625,62500.73828125,62055.3359375,62253.39453125,109191168
617,2024-10-08 17:00:00+00:00,62305.37890625,62305.37890625,62527.58984375,62083.4296875,62527.58984375,53368832
618,2024-10-08 18:00:00+00:00,62081.49609375,62081.49609375,62439.6171875,61903.0546875,62349.1484375,0
619,2024-10-08 19:00:00+00:00,62300.26953125,62300.26953125,62300.26953125,61875.328125,62075.6328125,0
620,2024-10-08 20:00:00+00:00,62300.37890625,62300.37890625,62325.6796875,62125.8203125,62208.7265625,0
621,2024-10-08 21:00:00+00:00,62394.8984375,62394.8984375,62477.39453125,62280.04296875,62328.81640625,0
622,2024-10-08 22:00:00+00:00,62130.23828125,62130.23828125,62398.82421875,62130.23828125,62398.82421875,0
623,2024-10-08 23:00:00+00:00,62164.6484375,62164.6484375,62228.98046875,62010.87890625,62144.68359375,0
624,2024-10-09 00:00:00+00:00,62082.0859375,62082.0859375,62219.01953125,62008.77734375,62122.8359375,48183296
625,2024-10-09 01:00:00+00:00,62427.05078125,62427.05078125,62436.94921875,62105.01953125,62124.65234375,180617216
626,2024-10-09 02:00:00+00:00,62239.6015625,62239.6015625,62393.1171875,62239.6015625,62393.1171875,0
627,2024-10-09 03:00:00+00:00,62339.625,62339.625,62382.8828125,62129.3359375,62245.5859375,0
628,2024-10-09 04:00:00+00:00,62311.03515625,62311.03515625,62382.22265625,62276.66015625,62344.16015625,0
629,2024-10-09 05:00:00+00:00,62471.6171875,62471.6171875,62499.3203125,62307.62890625,62307.62890625,0
630,2024-10-09 06:00:00+00:00,62404.578125,62404.578125,62491.71484375,62391.828125,62487.73828125,0
631,2024-10-09 07:00:00+00:00,62244.2734375,62244.2734375,62407.45703125,62174.8828125,62407.45703125,0
632,2024-10-09 08:00:00+00:00,62087.7421875,62087.7421875,62248.77734375,62021.75390625,62241.4140625,0
633,2024-10-09 09:00:00+00:00,62206.73046875,62206.73046875,62209.20703125,62075.7421875,62100.9765625,0
634,2024-10-09 10:00:00+00:00,62096.4140625,62096.4140625,62219.171875,62014.35546875,62218.25,0
635,2024-10-09 11:00:00+00:00,62138.29296875,62138.29296875,62167.37109375,62071.61328125,62102.4296875,0
636,2024-10-09 12:00:00+00:00,61766.30859375,61766.30859375,62175.21484375,61744.9140625,62145.99609375,466837504
637,2024-10-09 13:00:00+00:00,61790.1875,61790.1875,61974.4609375,61763.87109375,61931.6640625,110469120
638,2024-10-09 14:00:00+00:00,61765.94140625,61765.94140625,61941.74609375,61617.984375,61769.734375,0
639,2024-10-09 15:00:00+00:00,62278.21875,62278.21875,62336.3046875,61746.85546875,61817.953125,0
640,2024-10-09 16:00:00+00:00,61754.15625,61754.15625,62269.890625,61670.14453125,62266.23046875,203634688
641,2024-10-09 17:00:00+00:00,61703.74609375,61703.74609375,61845.046875,61645.30078125,61754.83203125,0
642,2024-10-09 18:00:00+00:00,61145.71875,61145.71875,61765.32421875,61145.71875,61699.73046875,432973824
643,2024-10-09 19:00:00+00:00,61004.12109375,61004.12109375,61137.0859375,60802.50390625,61137.0859375,1581441024
644,2024-10-09 20:00:00+00:00,60455.8046875,60455.8046875,61065.10546875,60435.8828125,60984.1484375,0
645,2024-10-09 21:00:00+00:00,60866.796875,60866.796875,60893.3203125,60394.44921875,60394.44921875,836253696
646,2024-10-09 22:00:00+00:00,60750.76953125,60750.76953125,60862.95703125,60654.4140625,60862.95703125,26195968
647,2024-10-09 23:00:00+00:00,60582.2265625,60582.2265625,60760.9453125,60572.18359375,60751.296875,114018304
648,2024-10-10 00:00:00+00:00,60376.23828125,60376.23828125,60623.27734375,60351.39453125,60580.85546875,233482240
649,2024-10-10 01:00:00+00:00,60700.7421875,60700.7421875,60786.8203125,60375.671875,60375.671875,0
650,2024-10-10 02:00:00+00:00,60846.33203125,60846.33203125,60850.65234375,60658.30078125,60730.12890625,173324288
651,2024-10-10 03:00:00+00:00,60808.140625,60808.140625,60893.0859375,60777.203125,60829.4296875,0
652,2024-10-10 04:00:00+00:00,60831.67578125,60831.67578125,60883.58203125,60772.1953125,60803.86328125,0
653,2024-10-10 05:00:00+00:00,60882.97265625,60882.97265625,60973.31640625,60788.82421875,60822.9375,0
654,2024-10-10 06:00:00+00:00,61068.51953125,61068.51953125,61081.20703125,60845.3671875,60888.13671875,227743744
655,2024-10-10 07:00:00+00:00,60865.63671875,60865.63671875,61075.1015625,60865.63671875,61073.46875,0
656,2024-10-10 08:00:00+00:00,60777.64453125,60777.64453125,60987.390625,60774.44140625,60851.74609375,0
657,2024-10-10 09:00:00+00:00,60868.1953125,60868.1953125,60879.6640625,60600.109375,60784.41796875,667197440
658,2024-10-10 10:00:00+00:00,61015.50390625,61015.50390625,61089.546875,60896.3515625,60896.3515625,0
659,2024-10-10 11:00:00+00:00,61192.796875,61192.796875,61221.046875,60998.56640625,60999.19140625,364511232
660,2024-10-10 12:00:00+00:00,60941.765625,60941.765625,61223.6015625,60728.984375,61215.87109375,186456064
661,2024-10-10 13:00:00+00:00,60868.5078125,60868.5078125,61145.4296875,60591.6171875,60899.59375,0
662,2024-10-10 14:00:00+00:00,60540.4296875,60540.4296875,60976.73046875,60513.59375,60912.55859375,57149440
663,2024-10-10 15:00:00+00:00,60732.06640625,60732.06640625,60732.06640625,60416.296875,60515.5234375,0
664,2024-10-10 16:00:00+00:00,60307.05859375,60307.05859375,60890.98828125,60307.05859375,60764.51171875,0
665,2024-10-10 17:00:00+00:00,59506.8203125,59506.8203125,60350.23828125,59506.8203125,60347.546875,1252536320
666,2024-10-10 18:00:00+00:00,59323.36328125,59323.36328125,59433.1484375,58895.20703125,59433.1484375,1830799360
667,2024-10-10 19:00:00+00:00,59659.26953125,59659.26953125,59659.26953125,59301.9140625,59424.828125,0
668,2024-10-10 20:00:00+00:00,59680.52734375,59680.52734375,59935.84375,59556.98828125,59689.06640625,0
669,2024-10-10 21:00:00+00:00,60092.87890625,60092.87890625,60092.87890625,59663.86328125,59735.20703125,0
670,2024-10-10 22:00:00+00:00,60116.8046875,60116.8046875,60181.51171875,59909.35546875,60086.453125,247300096
671,2024-10-10 23:00:00+00:00,60270.890625,60270.890625,60270.890625,60106.37109375,60112.125,0
672,2024-10-11 00:00:00+00:00,60172.85546875,60172.85546875,60295.5859375,60117.08984375,60280.33203125,0
673,2024-10-11 01:00:00+00:00,60557.7734375,60557.7734375,60637.38671875,60048.89453125,60150.6953125,0
674,2024-10-11 02:00:00+00:00,60498.1171875,60498.1171875,60534.16796875,60357.05078125,60534.16796875,141037568
675,2024-10-11 03:00:00+00:00,60591.875,60591.875,60632.66015625,60495.57421875,60495.57421875,77029376
676,2024-10-11 04:00:00+00:00,60617.05859375,60617.05859375,60637.48828125,60541.94921875,60581.69140625,0
677,2024-10-11 05:00:00+00:00,60604.6171875,60604.6171875,60711.31640625,60561.16015625,60649.75,0
678,2024-10-11 06:00:00+00:00,60763.57421875,60763.57421875,60863.69921875,60571.35546875,60582.29296875,92581888
679,2024-10-11 07:00:00+00:00,60641.03125,60641.03125,60850.59375,60627.7734375,60749.40234375,318556160
680,2024-10-11 08:00:00+00:00,60643.62890625,60643.62890625,60747.953125,60621.55078125,60660.3046875,0
681,2024-10-11 09:00:00+00:00,61035.3203125,61035.3203125,61039.35546875,60634.23828125,60634.23828125,0
682,2024-10-11 10:00:00+00:00,61116.15234375,61116.15234375,61185.8671875,60974.3359375,61037.43359375,497418240
683,2024-10-11 11:00:00+00:00,61164.7890625,61164.7890625,61214.5859375,61051.5703125,61111.453125,0
684,2024-10-11 12:00:00+00:00,61276.7421875,61276.7421875,61375.3671875,61121.27734375,61137.82421875,0
685,2024-10-11 13:00:00+00:00,61779.76953125,61779.76953125,61779.76953125,61203.78125,61350.59375,260229120
686,2024-10-11 14:00:00+00:00,61812.62890625,61812.62890625,61868.3203125,61655.2734375,61667.99609375,809725952
687,2024-10-11 15:00:00+00:00,62416.00390625,62416.00390625,62416.00390625,61744.515625,61744.515625,557475840
688,2024-10-11 16:00:00+00:00,62244.48046875,62244.48046875,62411.5390625,62135.4609375,62280.76953125,602599424
689,2024-10-11 17:00:00+00:00,62881.37890625,62881.37890625,62898.4609375,62183.13671875,62257.39453125,0
690,2024-10-11 18:00:00+00:00,62884.65625,62884.65625,62945.73828125,62736.25390625,62909.30859375,0
691,2024-10-11 19:00:00+00:00,63017.21875,63017.21875,63372.8203125,62840.18359375,62903.26171875,937080832
692,2024-10-11 20:00:00+00:00,63020.0234375,63020.0234375,63084.94140625,62925.62890625,63084.94140625,0
693,2024-10-11 21:00:00+00:00,62815.125,62815.125,63155.21875,62815.125,63000.12109375,0
694,2024-10-11 22:00:00+00:00,62437.328125,62437.328125,62897.37109375,62376.20703125,62851.5859375,0
695,2024-10-11 23:00:00+00:00,62417.61328125,62417.61328125,62636.44921875,62352.515625,62433.19921875,32356352
696,2024-10-12 00:00:00+00:00,62750.78125,62750.78125,62778.66015625,62483.83984375,62512.046875,144048128
697,2024-10-12 01:00:00+00:00,62704.96484375,62704.96484375,63040.4375,62701.21875,62828.89453125,150611968
698,2024-10-12 02:00:00+00:00,62516.70703125,62516.70703125,62726.15625,62516.70703125,62719.640625,0
699,2024-10-12 03:00:00+00:00,62539.2734375,62539.2734375,62605.86328125,62480.38671875,62536.9375,3733504
700,2024-10-12 04:00:00+00:00,62573.90625,62573.90625,62706.49609375,62539.87109375,62539.87109375,130648064
701,2024-10-12 05:00:00+00:00,62755.9375,62755.9375,62755.9375,62563.890625,62587.921875,0
702,2024-10-12 06:00:00+00:00,62659.984375,62659.984375,62760.73828125,62653.15234375,62760.73828125,0
703,2024-10-12 07:00:00+00:00,62747.26953125,62747.26953125,62753.8671875,62633.52734375,62661.765625,0
704,2024-10-12 08:00:00+00:00,62701.80859375,62701.80859375,62752.22265625,62689.11328125,62739.55078125,0
705,2024-10-12 09:00:00+00:00,62804.66796875,62804.66796875,62804.66796875,62659.39453125,62702.35546875,0
706,2024-10-12 10:00:00+00:00,63016.6640625,63016.6640625,63016.6640625,62811.1328125,62817.66796875,0
707,2024-10-12 11:00:00+00:00,62905.4375,62905.4375,63225.2734375,62905.4375,63020.40625,193036288
708,2024-10-12 12:00:00+00:00,63035.71875,63035.71875,63042.31640625,62837.99609375,62916.83984375,0
709,2024-10-12 13:00:00+00:00,63065.24609375,63065.24609375,63113.6484375,62972.51953125,63030.7578125,0
710,2024-10-12 14:00:00+00:00,63245.46484375,63245.46484375,63384.5703125,63016.01171875,63061.90234375,0
711,2024-10-12 15:00:00+00:00,63121.12109375,63121.12109375,63438.76953125,63062.2265625,63227.828125,0
712,2024-10-12 16:00:00+00:00,63077.53125,63077.53125,63379.4375,63077.53125,63148.75390625,0
713,2024-10-12 17:00:00+00:00,63095.578125,63095.578125,63241.12890625,63068.765625,63068.765625,0
714,2024-10-12 18:00:00+00:00,62938.48828125,62938.48828125,63168.5390625,62938.48828125,63091.421875,0
715,2024-10-12 19:00:00+00:00,63016.546875,63016.546875,63059.46484375,62931.08203125,62931.08203125,0
716,2024-10-12 20:00:00+00:00,63051.21875,63051.21875,63091.6875,62999.87109375,62999.87109375,0
717,2024-10-12 21:00:00+00:00,63185.03515625,63185.03515625,63191.84375,63027.49609375,63036.59375,0
718,2024-10-12 22:00:00+00:00,63277.20703125,63277.20703125,63286.80078125,63157.953125,63197.65625,0
719,2024-10-12 23:00:00+00:00,63196.0390625,63196.0390625,63350.11328125,63165.92578125,63275.05078125,0
720,2024-10-13 00:00:00+00:00,63207.55859375,63207.55859375,63270.203125,63073.3203125,63215.5859375,0
721,2024-10-13 01:00:00+00:00,62861.171875,62861.171875,63207.79296875,62851.73828125,63207.79296875,0
722,2024-10-13 02:00:00+00:00,62843.47265625,62843.47265625,62896.5390625,62701.69921875,62862.28125,61743104
723,2024-10-13 03:00:00+00:00,62684.33203125,62684.33203125,62869.76953125,62673.96484375,62852.5625,0
724,2024-10-13 04:00:00+00:00,62802.36328125,62802.36328125,62832.4765625,62694.1171875,62694.1171875,0
725,2024-10-13 05:00:00+00:00,62852.16796875,62852.16796875,62939.43359375,62796.36328125,62806.34765625,0
726,2024-10-13 06:00:00+00:00,62854.40625,62854.40625,62954.69921875,62837.33203125,62837.33203125,0
727,2024-10-13 07:00:00+00:00,62834.20703125,62834.20703125,62890.578125,62726.1875,62852.890625,71213056
728,2024-10-13 08:00:00+00:00,62789.7734375,62789.7734375,62945.3671875,62781.375,62837.3828125,267924480
729,2024-10-13 09:00:00+00:00,62816.08984375,62816.08984375,62848.671875,62765.74609375,62796.03125,189580288
730,2024-10-13 10:00:00+00:00,62690.68359375,62690.68359375,62822.59765625,62690.68359375,62822.59765625,0
731,2024-10-13 11:00:00+00:00,62537.5,62537.5,62766.15234375,62514.1484375,62683.265625,0
732,2024-10-13 12:00:00+00:00,62644.80078125,62644.80078125,62701.16796875,62542.28515625,62542.28515625,0
733,2024-10-13 13:00:00+00:00,62626.2265625,62626.2265625,62766.9140625,62614.86328125,62648.6796875,0
734,2024-10-13 14:00:00+00:00,62218.4921875,62218.4921875,62630.8984375,62203.4765625,62630.8984375,61799424
735,2024-10-13 15:00:00+00:00,62226.04296875,62226.04296875,62316.49609375,62045.83984375,62220.265625,202140672
736,2024-10-13 16:00:00+00:00,62609.6796875,62609.6796875,62670.26953125,62173.88671875,62215.28515625,292387840
737,2024-10-13 17:00:00+00:00,62483.85546875,62483.85546875,62802.42578125,62424.76171875,62607.34375,478461952
738,2024-10-13 18:00:00+00:00,62409.06640625,62409.06640625,62580.90234375,62322.1328125,62495.515625,49735680
739,2024-10-13 19:00:00+00:00,62708.03125,62708.03125,62708.03125,62395.4296875,62395.4296875,114716672
740,2024-10-13 20:00:00+00:00,62725.1171875,62725.1171875,62725.1171875,62592.54296875,62719.62890625,1167360
741,2024-10-13 21:00:00+00:00,62863.58203125,62863.58203125,62958.9609375,62689.56640625,62744.109375,537732096
742,2024-10-13 22:00:00+00:00,62788.6875,62788.6875,63086.8359375,62715.65625,62895.58984375,603437056
743,2024-10-13 23:00:00+00:00,62870.05078125,62870.05078125,62870.05078125,62627.7109375,62805.15625,48328704
744,2024-10-14 00:00:00+00:00,62507.38671875,62507.38671875,62843.5859375,62458.0,62843.5859375,148488192
745,2024-10-14 01:00:00+00:00,62601.6015625,62601.6015625,62765.703125,62502.11328125,62502.11328125,0
746,2024-10-14 02:00:00+00:00,62557.046875,62557.046875,62597.85546875,62470.1953125,62589.40625,13647872
747,2024-10-14 03:00:00+00:00,64236.484375,64236.484375,64252.234375,62567.91015625,62567.91015625,2789009408
748,2024-10-14 04:00:00+00:00,64099.1875,64099.1875,64450.87890625,64083.38671875,64246.40234375,2148411392
749,2024-10-14 05:00:00+00:00,63893.5703125,63893.5703125,64114.86328125,63783.03515625,64102.44921875,1169158144
750,2024-10-14 06:00:00+00:00,64052.62109375,64052.62109375,64172.53515625,63791.06640625,63898.40234375,681615360
751,2024-10-14 07:00:00+00:00,64578.03515625,64578.03515625,64600.0703125,64003.72265625,64052.640625,1437241344
752,2024-10-14 08:00:00+00:00,64367.4609375,64367.4609375,64781.07421875,64351.703125,64577.75390625,1028550656
753,2024-10-14 09:00:00+00:00,64778.13671875,64778.13671875,64811.2890625,64326.57421875,64374.8671875,898625536
754,2024-10-14 10:00:00+00:00,64834.921875,64834.921875,64928.69140625,64676.2734375,64777.01171875,1002504192
755,2024-10-14 11:00:00+00:00,64893.58984375,64893.58984375,65059.859375,64756.234375,64824.28515625,737095680
756,2024-10-14 12:00:00+00:00,64866.50390625,64866.50390625,64957.48046875,64736.22265625,64877.8125,1116811264
757,2024-10-14 13:00:00+00:00,65170.828125,65170.828125,65179.03515625,64649.046875,64831.95703125,1649461248
758,2024-10-14 14:00:00+00:00,65960.3515625,65960.3515625,66232.8828125,65134.27734375,65134.27734375,4011085824
759,2024-10-14 15:00:00+00:00,65974.3984375,65974.3984375,66089.9375,65830.3671875,65920.140625,1266417664
760,2024-10-14 16:00:00+00:00,65668.2265625,65668.2265625,65959.7578125,65607.0703125,65834.8046875,1286762496
761,2024-10-14 17:00:00+00:00,65672.828125,65672.828125,65802.1640625,65520.73046875,65664.2578125,436367360
762,2024-10-14 18:00:00+00:00,65765.4765625,65765.4765625,65926.6953125,65557.3828125,65610.515625,660123648
763,2024-10-14 19:00:00+00:00,65904.421875,65904.421875,66045.28125,65742.859375,65742.859375,1191976960
764,2024-10-14 20:00:00+00:00,65910.96875,65910.96875,66028.1328125,65824.0546875,65922.28125,596312064
765,2024-10-14 21:00:00+00:00,65777.734375,65777.734375,65975.515625,65753.609375,65917.78125,0
766,2024-10-14 22:00:00+00:00,66352.1015625,66352.1015625,66352.1015625,65776.7421875,65776.7421875,545689600
767,2024-10-14 23:00:00+00:00,66055.4375,66055.4375,66457.46875,66025.3515625,66434.8671875,1136672768
768,2024-10-15 00:00:00+00:00,65941.359375,65941.359375,66290.0625,65875.5234375,66064.0859375,713994240
769,2024-10-15 01:00:00+00:00,65837.375,65837.375,65976.0703125,65761.0703125,65914.1875,289415168
770,2024-10-15 02:00:00+00:00,65739.2734375,65739.2734375,65885.671875,65688.0078125,65844.828125,177860608
771,2024-10-15 03:00:00+00:00,65316.7578125,65316.7578125,65735.9453125,65316.7578125,65735.9453125,0
772,2024-10-15 04:00:00+00:00,65552.015625,65552.015625,65652.0625,65323.9140625,65358.6953125,0
773,2024-10-15 05:00:00+00:00,65316.4765625,65316.4765625,65566.6328125,65221.7265625,65563.578125,0
774,2024-10-15 06:00:00+00:00,65540.546875,65540.546875,65540.546875,65267.53125,65322.7109375,0
775,2024-10-15 07:00:00+00:00,65644.203125,65644.203125,65785.6171875,65524.578125,65524.578125,0
776,2024-10-15 08:00:00+00:00,65709.7109375,65709.7109375,65783.5546875,65627.6328125,65627.6328125,0
777,2024-10-15 09:00:00+00:00,65611.859375,65611.859375,65738.4296875,65571.703125,65722.03125,0
778,2024-10-15 10:00:00+00:00,65658.984375,65658.984375,65707.0703125,65545.53125,65601.3046875,0
779,2024-10-15 11:00:00+00:00,65311.10546875,65311.10546875,65679.546875,65267.7890625,65675.078125,0
780,2024-10-15 12:00:00+00:00,65773.8671875,65773.8671875,65895.625,65360.63671875,65360.63671875,93847552
781,2024-10-15 13:00:00+00:00,67642.265625,67642.265625,67642.265625,65786.1796875,65786.1796875,1605484544
782,2024-10-15 14:00:00+00:00,65376.83984375,65376.83984375,67857.4296875,65346.7421875,67645.59375,2397253632
783,2024-10-15 15:00:00+00:00,65932.53125,65932.53125,66194.7109375,64856.5390625,65362.00390625,2342055936
784,2024-10-15 16:00:00+00:00,66903.71875,66903.71875,67175.40625,65990.0859375,66047.890625,1249165312
785,2024-10-15 17:00:00+00:00,66828.609375,66828.609375,67001.6875,66538.0,66858.34375,799657984
786,2024-10-15 18:00:00+00:00,66949.7734375,66949.7734375,67372.03125,66787.0234375,66810.4765625,708149248
787,2024-10-15 19:00:00+00:00,66998.140625,66998.140625,66998.734375,66614.375,66917.9375,565002240
788,2024-10-15 20:00:00+00:00,66555.625,66555.625,66995.171875,66431.8828125,66976.703125,566145024
789,2024-10-15 21:00:00+00:00,66427.5625,66427.5625,66592.5625,66160.703125,66492.0546875,844795904
790,2024-10-15 22:00:00+00:00,66731.1484375,66731.1484375,66953.0234375,66433.375,66433.375,0
791,2024-10-15 23:00:00+00:00,67039.3515625,67039.3515625,67091.3046875,66679.65625,66731.984375,0
792,2024-10-16 00:00:00+00:00,66878.8359375,66878.8359375,67109.453125,66789.7109375,67109.453125,0
793,2024-10-16 01:00:00+00:00,67338.421875,67338.421875,67469.2578125,66767.6484375,66867.71875,628375552
794,2024-10-16 02:00:00+00:00,67309.921875,67309.921875,67542.296875,67269.15625,67404.21875,374558720
795,2024-10-16 03:00:00+00:00,67109.03125,67109.03125,67288.5859375,67090.65625,67288.5859375,0
796,2024-10-16 04:00:00+00:00,67033.5078125,67033.5078125,67199.1015625,66893.078125,67087.7890625,561152
797,2024-10-16 05:00:00+00:00,67189.78125,67189.78125,67335.203125,66938.0078125,66990.8828125,0
798,2024-10-16 06:00:00+00:00,67105.90625,67105.90625,67287.03125,67013.28125,67208.3046875,168697856
799,2024-10-16 07:00:00+00:00,66959.0234375,66959.0234375,67049.65625,66780.5,67049.65625,0
800,2024-10-16 08:00:00+00:00,67169.5625,67169.5625,67235.609375,66944.0,66966.0,469807104
801,2024-10-16 09:00:00+00:00,67383.1015625,67383.1015625,67443.765625,67077.484375,67138.5703125,239099904
802,2024-10-16 10:00:00+00:00,67702.3125,67702.3125,67758.984375,67341.671875,67401.71875,1114148864
803,2024-10-16 11:00:00+00:00,68030.046875,68030.046875,68333.8203125,67606.421875,67670.828125,2120896512
804,2024-10-16 12:00:00+00:00,67822.0859375,67822.0859375,67999.8828125,67732.0625,67889.3046875,798789632
805,2024-10-16 13:00:00+00:00,67401.390625,67401.390625,67938.1953125,67196.9140625,67827.8359375,0
806,2024-10-16 14:00:00+00:00,67633.8828125,67633.8828125,68226.703125,67374.8203125,67397.890625,0
807,2024-10-16 15:00:00+00:00,67705.859375,67705.859375,67973.8984375,67404.7265625,67650.71875,0
808,2024-10-16 16:00:00+00:00,67761.9609375,67761.9609375,67884.4375,67505.4609375,67728.1875,0
809,2024-10-16 17:00:00+00:00,67965.328125,67965.328125,68039.5625,67699.1171875,67792.6640625,0
810,2024-10-16 18:00:00+00:00,67810.15625,67810.15625,68033.03125,67801.5078125,67934.9921875,0
811,2024-10-16 19:00:00+00:00,67783.28125,67783.28125,67924.234375,67669.0625,67819.578125,0
812,2024-10-16 20:00:00+00:00,67658.1015625,67658.1015625,67920.140625,67658.1015625,67724.6953125,0
813,2024-10-16 21:00:00+00:00,67572.59375,67572.59375,67648.203125,67494.8203125,67623.796875,0
814,2024-10-16 22:00:00+00:00,67764.328125,67764.328125,67830.8515625,67553.296875,67553.296875,0
815,2024-10-16 23:00:00+00:00,67621.140625,67621.140625,67773.4609375,67610.0078125,67773.4609375,0
816,2024-10-17 00:00:00+00:00,67686.9296875,67686.9296875,67910.15625,67625.625,67625.625,0
817,2024-10-17 01:00:00+00:00,67839.0390625,67839.0390625,67857.703125,67419.765625,67679.0390625,0
818,2024-10-17 02:00:00+00:00,67444.8359375,67444.8359375,67879.171875,67426.6796875,67879.171875,0
